phase,request,target,targetWord,eventType,instrument,starttime,timestamp,duration,PID,condition,KL,grab,onebyone,count,group1,group2,group3,more,response,spontaneousCounting,right,logic,words,utterances,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,nonnumber,kidaction,actor,flag,flagged
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895598432,41864,FL3,&,,6,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895598600,42032,FL3,&,,6,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895598743,42175,FL3,&,,6,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895598933,42365,FL3,&,,6,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895599126,42558,FL3,&,,6,,,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895599552,42984,FL3,&,,6,,,7,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,undo,1720895556568,1720895600233,43665,FL3,&,,6,,,6,,,,7,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720895556568,1720895600903,44335,FL3,&,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720895600907,1720895616987,16080,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720895600907,1720895617270,16363,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720895600907,1720895617688,16781,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
