,id,age,ym,hc,kl,CP,kl_numeric,cd1,cd2,exp,trial,response,trialType,sectionTrial,expected,correct,suf,resp,response_trunc
2412,ACUEJ5_230324,45.26666667,3;9,3,4,False,4,0,0,SH,m3,1,m,3,2,False,True,1,1
2413,ACUEW15_230324,46.36666667,3;10,17,CP,True,,1,0,SH,m3,2,m,3,2,True,,2,2
2414,ACUOY10_230324,53.8,4;5,49,CP,True,,0,1,SH,m3,4,m,3,2,False,,4,4
2415,ACOCW3_230328,57.16666667,4;9,10,CP,True,,0,0,UM,m3,2,m,3,2,True,,2,2
2416,ACOED15_230328,59.13333333,4;11,59,CP,True,,1,1,UM,m3,2,m,3,2,True,,2,2
2417,FCRK14_230330,49.4,4;1,10,3,False,3,0,0,UM,m3,2,m,3,2,True,True,2,2
2418,GDNW2_230331,36.73333333,3;0,,2,False,2,1,1,UM,m3,5,m,3,2,False,True,5,5
2419,UCVL4_230530,65.7,5;5,25,CP,True,,1,1,SH,m3,3,m,3,2,False,,3,3
2420,FLML01_230713,48.23,4;0,10,2,False,2,0,0,LZ,m3,4,m,3,2,False,True,4,4
2421,FLMM02_230713,42.26,3;6,13,3,False,3,0,0,LZ,m3,1,m,3,2,False,True,1,1
2422,FLE03_230713,67.33,5;7,100,CP,True,,0,0,LZ,m3,8,m,3,2,False,,99,0
2423,FLD01_230720,31.3,2;7,9,2,False,2,0,0,LZ,m3,2,m,3,2,True,True,2,2
2424,FLEB01_230722,69.06,5;9,26,CP,True,,1,1,LZ,m3,2,m,3,2,True,,2,2
2425,FLHM02_230722,83.2,6;11,40,CP,True,,0,0,LZ,m3,2,m,3,2,True,,2,2
2426,FLEK03_230722,60.1,5;0,29,CP,True,,1,1,LZ,m3,2,m,3,2,True,,2,2
2427,ADR08_230724,44.8,3;8,12,3,False,3,0,1,LZ,m3,2,m,3,2,True,True,2,2
2428,ADL06_230724,45.03333333,3;9,12,3,False,3,1,0,LZ,m3,1,m,3,2,False,True,1,1
2429,ADM05_230724,49.43333333,4;1,12,CP,True,,0,0,LZ,m3,2,m,3,2,True,,2,2
2430,ADE02_230724,69.43333333,5;9,18,CP,True,,0,0,LZ,m3,2,m,3,2,True,,2,2
2431,ADA03_230724,64.5,5;4,21,CP,True,,1,1,LZ,m3,2,m,3,2,True,,2,2
2432,FLBR01_230803,63.86,5;3,43,CP,True,,0,0,LZ,m3,2,m,3,2,True,,2,2
2433,FLGK02_230803,66.66,5;6,29,CP,True,,1,1,LZ,m3,2,m,3,2,True,,2,2
2434,FLB01_230831,43.83333333,3;7,6,3,False,3,0,0,SL,m3,1,m,3,2,False,True,1,1
2435,FLZK01_230902,24.16666667,2;0,1,2,False,2,1,1,LZ,m3,3,m,3,2,False,True,3,3
2436,FLMC02_230902,52.13333333,4;4,14,4,False,4,0,0,LZ,m3,1,m,3,2,False,True,1,1
2437,FLR03_230902,83.76666667,6;11,100,CP,True,,1,1,LZ,m3,2,m,3,2,True,,2,2
2438,FLE04_230902,56.73333333,4;8,29,CP,True,,0,0,LZ,m3,2,m,3,2,True,,2,2
2439,FLA06_231003,56.46666667,4;8,7,3,False,3,1,0,SL,m3,1,m,3,2,False,True,1,1
2440,FLE03_231003,37.96666667,3;1,11,6,True,,1,0,SL,m3,10,m,3,2,False,,99,0
2441,FLA04_231003,40.5,3;4,12,CP,True,,0,1,SL,m3,2,m,3,2,True,,2,2
2442,FLJ05_231003,65.7,5;5,100,CP,True,,1,1,SL,m3,3,m,3,2,False,,3,3
2443,FLV07_231003,67.36666667,5;7,20,CP,True,,1,1,SL,m3,8,m,3,2,False,,99,0
2444,FLH04_231005,46.06666667,3;10,7,2,False,2,0,1,SL,m3,8,m,3,2,False,True,99,0
2445,FLG01_231005,65.56666667,5;5,20,CP,True,,1,1,SL,m3,3,m,3,2,False,,3,3
2446,FLJ02_231005,70.16666667,5;10,30,CP,True,,0,0,SL,m3,2,m,3,2,True,,2,2
2447,FLCP01_231011,44.06666667,3;8,8,2,False,2,0,0,SL,m3,4,m,3,2,False,True,4,4
2448,FLAD01_231018,65.03333333,5;5,100,CP,True,,1,1,SL,m3,2,m,3,2,True,,2,2
2449,FLF01_231023,63.06666667,5;3,12,6,True,,0,1,SL,m3,8,m,3,2,False,,99,0
2450,FLE01_231024,74.46666667,6;2,100,CP,True,,1,0,SL,m3,3,m,3,2,False,,3,3
2451,FLK01_231108,33.4,2;9,6,2,False,2,0,0,SL,m3,3,m,3,2,False,True,3,3
2452,FLM04_231108,58.36666667,4;10,10,CP,True,,1,0,SL,m3,2,m,3,2,True,,2,2
2453,FLL01_231120,53.43333333,4;5,39,CP,True,,0,0,SL,m3,1,m,3,2,False,,1,1
2454,FlL02_231120,71.43,5;11,15,CP,True,,0,0,SL,m3,4,m,3,2,False,,4,4
2455,SBCP06_231127,37.6,3;1,13,3,False,3,1,1,SL,m3,6,m,3,2,False,True,6,6
2456,SBR08_231128,38.8,3;2,5,1,False,1,1,0,SL,m3,1,m,3,2,False,False,1,1
2457,SBDM11_231128,36.63333333,3;0,9,4,False,4,0,0,SL,m3,4,m,3,2,False,True,4,4
2458,SBGC04_231128,40.76666667,3;4,13,4,False,4,0,1,SL,m3,2,m,3,2,True,True,2,2
2459,SBSD13_231129,51.96666667,4;3,6,CP,True,,0,1,SL,m3,2,m,3,2,True,,2,2
2460,FLL01_231204,50.6,4;2,20,CP,True,,1,1,SL,m3,2,m,3,2,True,,2,2
2461,CCSZ05_240116,50.63333333,4;2,18,CP,True,,1,0,SL,m3,8,m,3,2,False,,99,0
2462,CCHH15_240117,35.63333333,2;11,2,2,False,2,1,1,SL,m3,8,m,3,2,False,True,99,0
2463,CCL02_240117,32.8,2;8,4,3,False,3,0,1,SL,m3,4,m,3,2,False,True,4,4
2464,CCAH14_240117,62.53333333,5;2,30,CP,True,,1,0,SL,m3,8,m,3,2,False,,99,0
2465,CCAA11_240117,49.83333333,4;1,19,CP,True,,0,0,SL,m3,8,m,3,2,False,,99,0
2466,CCIR04_240117,39.33333333,3;3,15,CP,True,,1,1,SL,m3,8,m,3,2,False,,99,0
2467,CHJ01_240129,63.53333333,5;3,89,CP,True,,0,1,SL,m3,2,m,3,2,True,,2,2
2468,CHRT03_240129,62.16666667,5;2,14,CP,True,,1,0,SL,m3,4,m,3,2,False,,4,4
2469,LHLF8_240325,37.13333333,3;1,,0,False,0,0,1,SH,m3,2,m,3,2,True,False,2,2
2470,LHS13_240325,47.26666667,3;11,,2,False,2,1,0,SH,m3,2,m,3,2,True,True,2,2
2471,LHM09_240325,35.36666667,2;11,,3,False,3,0,1,SH,m3,2,m,3,2,True,True,2,2
2472,LHW15_240325,39.0,3;3,,4,False,4,1,0,SH,m3,1,m,3,2,False,True,1,1
2473,TEL04_240327,37.96666667,3;1,,1,False,1,0,1,SH,m3,2,m,3,2,True,False,2,2
2474,TEMM02_240327,49.6,4;1,15,CP,True,,1,0,SH,m3,2,m,3,2,True,,2,2
2475,TEKJ05_240327,61.46666667,5;1,26,CP,True,,1,0,SH,m3,1,m,3,2,False,,1,1
2476,LHBT03_240328,47.43333333,3;11,4,3,False,3,1,1,SH,m3,4,m,3,2,False,True,4,4
2477,LHHMM07_240328,51.5,4;3,9,CP,True,,1,0,SH,m3,2,m,3,2,True,,2,2
2478,LHB17_240328,47.8,3;11,39,CP,True,,1,1,SH,m3,2,m,3,2,True,,2,2
2479,BFBM19_240402,52.8,4;4,8,2,False,2,1,0,SH,m3,2,m,3,2,True,True,2,2
2480,ACURF08_240405,47.23333333,3;11,2,1,False,1,1,1,SH,m3,2,m,3,2,True,False,2,2
2481,ACUHG14_240405,55.63333333,4;7,5,2,False,2,0,1,SH,m3,2,m,3,2,True,True,2,2
2482,ACUT19_240405,38.46666667,3;2,12,4,False,4,1,0,SH,m3,2,m,3,2,True,True,2,2
2483,ACUM37_240405,47.43333333,3;11,11,CP,True,,0,1,SH,m3,2,m,3,2,True,,2,2
2484,ACUJV12_240405,56.16666667,4;8,12,CP,True,,0,1,SH,m3,2,m,3,2,True,,2,2
2485,PDR18_240408,36.26666667,3;0,4,0,False,0,0,1,SH,m3,6,m,3,2,False,False,6,6
2486,PDCT09_240408,35.7,2;11,3,1,False,1,0,1,SH,m3,8,m,3,2,False,False,99,0
2487,PDNM28_240408,34.96666667,2;10,8,1,False,1,0,1,SH,m3,3,m,3,2,False,False,3,3
2488,PDIL11_240408,37.76666667,3;1,,2,False,2,0,1,SH,m3,2,m,3,2,True,True,2,2
2489,PDJ15_240408,47.6,3;11,,CP,True,,0,1,SH,m3,2,m,3,2,True,,2,2
2490,PDOW08_240408,46.33333333,3;10,20,CP,True,,0,1,SH,m3,2,m,3,2,True,,2,2
2491,ACOLL11_240409,43.16666667,3;7,4,2,False,2,1,1,SH,m3,8,m,3,2,False,True,99,0
2492,ACOJ10_240409,40.13333333,3;4,,3,False,3,0,1,SH,m3,2,m,3,2,True,True,2,2
2493,ACOOC14_240409,47.26666667,3;11,9,3,False,3,0,1,SH,m3,2,m,3,2,True,True,2,2
2494,ACOCH17_240409,47.26666667,3;11,12,3,False,3,0,1,SH,m3,2,m,3,2,True,True,2,2
2495,ACOBC08_240409,42.26666667,3;6,12,CP,True,,0,1,SH,m3,3,m,3,2,False,,3,3
2496,BFCS12_240410,44.76666667,3;8,16,3,False,3,1,1,SH,m3,2,m,3,2,True,True,2,2
2497,BFWT33_240410,51.8,4;3,10,CP,True,,1,0,SH,m3,2,m,3,2,True,,2,2
2498,GDTT10_240411,41.23333333,3;5,,1,False,1,1,0,SH,m3,6,m,3,2,False,False,6,6
2499,GDPW02_240411,34.73333333,2;10,,2,False,2,1,1,SH,m3,3,m,3,2,False,True,3,3
2500,GDRP07_240411,46.3,3;10,9,3,False,3,1,1,SH,m3,2,m,3,2,True,True,2,2
2501,GDSB08_240411,40.1,3;4,14,3,False,3,1,0,SH,m3,2,m,3,2,True,True,2,2
2502,GDFK12_240411,52.86666667,4;4,7,3,False,3,1,0,SH,m3,1,m,3,2,False,True,1,1
2503,GDMS11_240411,38.16666667,3;2,4,3,False,3,1,1,SH,m3,2,m,3,2,True,True,2,2
2504,GDHW03_240411,54.16666667,4;6,10,4,False,4,1,1,SH,m3,2,m,3,2,True,True,2,2
2505,GDL05_240411,43.23333333,3;7,12,CP,True,,0,1,SH,m3,2,m,3,2,True,,2,2
2506,ACOM13_240412,54.33333333,4;6,12,3,False,3,1,1,SH,m3,2,m,3,2,True,True,2,2
2507,ACOCG07_240412,49.36666667,4;1,14,CP,True,,1,0,SH,m3,1,m,3,2,False,,1,1
2508,BBL02_240722,36.76666667,3;0,10,3,False,3,1,0,SL,m3,1,m,3,2,False,True,1,1
2509,BBKH09_240722,31.5,2;7,,4,False,4,1,0,SL,m3,2,m,3,2,True,True,2,2
2510,BBOI05_240722,53.5,4;5,9,CP,True,,0,1,SL,m3,2,m,3,2,True,,2,2
2511,MOC2MB15_240729,58.03333333,4;10,,CP,True,,0,0,SL,m3,2,m,3,2,True,,2,2
2512,KAAA04_240826,57.63333333,4;9,,CP,True,,0,1,SL,m3,3,m,3,2,False,,3,3
2513,KAJC03_240826,48.46666667,4;0,,0,False,0,1,0,SL,m3,20,m,3,2,False,False,99,0
2514,PVBB01_241021,47.8,3;11,9,2,False,2,1,0,SH,m3,2,m,3,2,True,True,2,2
2515,FLLP01_20250107,57.6,4;9,29,CP,True,,1,1,SH,m3,2,m,3,2,True,,2,2
2516,FLLE02_20250107,55.16666667,4;7,20,CP,True,,1,0,SH,m3,2,m,3,2,True,,2,2
2517,FLLD03_20250107,42.56666667,3;6,14,CP,True,,0,0,SH,m3,1,m,3,2,False,,1,1
2518,FLLM04_20250107,47.1,3;11,11,2,False,2,1,0,SH,m3,2,m,3,2,True,True,2,2
2519,FLLJ05_20250107,49.36666667,4;1,17,CP,True,,0,0,SH,m3,2,m,3,2,True,,2,2
2520,ISEJ5_230320,31.33333333,2;7,9,2,False,2,0,0,SH,m4,2,m,4,4,False,False,2,2
2521,PDBR7_230321,46.53333333,3;10,13,2,False,2,1,1,SH,m4,2,m,4,4,False,False,2,2
2522,PDSN3_230321,36.4,3;0,5,3,False,3,0,0,SH,m4,2,m,4,4,False,False,2,2
2523,PDFB8_230321,45.93333333,3;9,29,CP,True,,0,0,SH,m4,4,m,4,4,True,,4,4
2524,PDKB12_230321,56.56666667,4;8,12,CP,True,,0,1,SH,m4,2,m,4,4,False,,2,2
2525,PDBN17_230321,52.8,4;4,28,CP,True,,1,0,SH,m4,4,m,4,4,True,,4,4
2526,PDAB2_230323,36.03333333,3;0,4,2,False,2,0,0,SH,m4,2,m,4,4,False,False,2,2
2527,PDC9_230323,42.46666667,3;6,10,4,False,4,0,0,SH,m4,3,m,4,4,False,True,3,3
2528,PDLO10_230323,50.63333333,4;2,11,CP,True,,0,1,SH,m4,4,m,4,4,True,,4,4
2529,PDA15_230323,55.33333333,4;7,12,CP,True,,1,0,SH,m4,4,m,4,4,True,,4,4
2530,ACUOS1_230324,39.16666667,3;3,4,2,False,2,0,0,SH,m4,2,m,4,4,False,False,2,2
2531,ACUJ13_230324,43.8,3;7,13,3,False,3,1,1,SH,m4,2,m,4,4,False,False,2,2
2532,ACUEJ5_230324,45.26666667,3;9,3,4,False,4,0,0,SH,m4,4,m,4,4,True,True,4,4
2533,ACUEW15_230324,46.36666667,3;10,17,CP,True,,1,0,SH,m4,4,m,4,4,True,,4,4
2534,ACUOY10_230324,53.8,4;5,49,CP,True,,0,1,SH,m4,4,m,4,4,True,,4,4
2535,ACOCW3_230328,57.16666667,4;9,10,CP,True,,0,0,UM,m4,4,m,4,4,True,,4,4
2536,ACOED15_230328,59.13333333,4;11,59,CP,True,,1,1,UM,m4,2,m,4,4,False,,2,2
2537,FCRK14_230330,49.4,4;1,10,3,False,3,0,0,UM,m4,4,m,4,4,True,False,4,4
2538,GDNW2_230331,36.73333333,3;0,,2,False,2,1,1,UM,m4,3,m,4,4,False,False,3,3
2539,UCVL4_230530,65.7,5;5,25,CP,True,,1,1,SH,m4,4,m,4,4,True,,4,4
2540,FLML01_230713,48.23,4;0,10,2,False,2,0,0,LZ,m4,4,m,4,4,True,False,4,4
2541,FLMM02_230713,42.26,3;6,13,3,False,3,0,0,LZ,m4,1,m,4,4,False,False,1,1
2542,FLE03_230713,67.33,5;7,100,CP,True,,0,0,LZ,m4,8,m,4,4,False,,99,0
2543,FLD01_230720,31.3,2;7,9,2,False,2,0,0,LZ,m4,4,m,4,4,True,False,4,4
2544,FLEB01_230722,69.06,5;9,26,CP,True,,1,1,LZ,m4,2,m,4,4,False,,2,2
2545,FLHM02_230722,83.2,6;11,40,CP,True,,0,0,LZ,m4,4,m,4,4,True,,4,4
2546,FLEK03_230722,60.1,5;0,29,CP,True,,1,1,LZ,m4,2,m,4,4,False,,2,2
2547,ADR08_230724,44.8,3;8,12,3,False,3,0,1,LZ,m4,2,m,4,4,False,False,2,2
2548,ADL06_230724,45.03333333,3;9,12,3,False,3,1,0,LZ,m4,2,m,4,4,False,False,2,2
2549,ADM05_230724,49.43333333,4;1,12,CP,True,,0,0,LZ,m4,2,m,4,4,False,,2,2
2550,ADE02_230724,69.43333333,5;9,18,CP,True,,0,0,LZ,m4,3,m,4,4,False,,3,3
2551,ADA03_230724,64.5,5;4,21,CP,True,,1,1,LZ,m4,4,m,4,4,True,,4,4
2552,FLBR01_230803,63.86,5;3,43,CP,True,,0,0,LZ,m4,4,m,4,4,True,,4,4
2553,FLGK02_230803,66.66,5;6,29,CP,True,,1,1,LZ,m4,4,m,4,4,True,,4,4
2554,FLB01_230831,43.83333333,3;7,6,3,False,3,0,0,SL,m4,4,m,4,4,True,False,4,4
2555,FLZK01_230902,24.16666667,2;0,1,2,False,2,1,1,LZ,m4,2,m,4,4,False,False,2,2
2556,FLMC02_230902,52.13333333,4;4,14,4,False,4,0,0,LZ,m4,2,m,4,4,False,True,2,2
2557,FLR03_230902,83.76666667,6;11,100,CP,True,,1,1,LZ,m4,4,m,4,4,True,,4,4
2558,FLE04_230902,56.73333333,4;8,29,CP,True,,0,0,LZ,m4,2,m,4,4,False,,2,2
2559,FLA06_231003,56.46666667,4;8,7,3,False,3,1,0,SL,m4,2,m,4,4,False,False,2,2
2560,FLE03_231003,37.96666667,3;1,11,6,True,,1,0,SL,m4,5,m,4,4,False,,5,5
2561,FLA04_231003,40.5,3;4,12,CP,True,,0,1,SL,m4,12,m,4,4,False,,99,0
2562,FLJ05_231003,65.7,5;5,100,CP,True,,1,1,SL,m4,4,m,4,4,True,,4,4
2563,FLV07_231003,67.36666667,5;7,20,CP,True,,1,1,SL,m4,8,m,4,4,False,,99,0
2564,FLH04_231005,46.06666667,3;10,7,2,False,2,0,1,SL,m4,8,m,4,4,False,False,99,0
2565,FLG01_231005,65.56666667,5;5,20,CP,True,,1,1,SL,m4,4,m,4,4,True,,4,4
2566,FLJ02_231005,70.16666667,5;10,30,CP,True,,0,0,SL,m4,2,m,4,4,False,,2,2
2567,FLCP01_231011,44.06666667,3;8,8,2,False,2,0,0,SL,m4,2,m,4,4,False,False,2,2
2568,FLAD01_231018,65.03333333,5;5,100,CP,True,,1,1,SL,m4,4,m,4,4,True,,4,4
2569,FLF01_231023,63.06666667,5;3,12,6,True,,0,1,SL,m4,17,m,4,4,False,,99,0
2570,FLE01_231024,74.46666667,6;2,100,CP,True,,1,0,SL,m4,4,m,4,4,True,,4,4
2571,FLK01_231108,33.4,2;9,6,2,False,2,0,0,SL,m4,12,m,4,4,False,False,99,0
2572,FLM04_231108,58.36666667,4;10,10,CP,True,,1,0,SL,m4,4,m,4,4,True,,4,4
2573,FLL01_231120,53.43333333,4;5,39,CP,True,,0,0,SL,m4,2,m,4,4,False,,2,2
2574,FlL02_231120,71.43,5;11,15,CP,True,,0,0,SL,m4,8,m,4,4,False,,99,0
2575,SBCP06_231127,37.6,3;1,13,3,False,3,1,1,SL,m4,8,m,4,4,False,False,99,0
2576,SBR08_231128,38.8,3;2,5,1,False,1,1,0,SL,m4,2,m,4,4,False,False,2,2
2577,SBDM11_231128,36.63333333,3;0,9,4,False,4,0,0,SL,m4,2,m,4,4,False,True,2,2
2578,SBGC04_231128,40.76666667,3;4,13,4,False,4,0,1,SL,m4,2,m,4,4,False,True,2,2
2579,SBSD13_231129,51.96666667,4;3,6,CP,True,,0,1,SL,m4,2,m,4,4,False,,2,2
2580,FLL01_231204,50.6,4;2,20,CP,True,,1,1,SL,m4,2,m,4,4,False,,2,2
2581,CCSZ05_240116,50.63333333,4;2,18,CP,True,,1,0,SL,m4,8,m,4,4,False,,99,0
2582,CCHH15_240117,35.63333333,2;11,2,2,False,2,1,1,SL,m4,10,m,4,4,False,False,99,0
2583,CCL02_240117,32.8,2;8,4,3,False,3,0,1,SL,m4,34,m,4,4,False,False,99,0
2584,CCAH14_240117,62.53333333,5;2,30,CP,True,,1,0,SL,m4,8,m,4,4,False,,99,0
2585,CCAA11_240117,49.83333333,4;1,19,CP,True,,0,0,SL,m4,4,m,4,4,True,,4,4
2586,CCIR04_240117,39.33333333,3;3,15,CP,True,,1,1,SL,m4,8,m,4,4,False,,99,0
2587,CHJ01_240129,63.53333333,5;3,89,CP,True,,0,1,SL,m4,2,m,4,4,False,,2,2
2588,CHRT03_240129,62.16666667,5;2,14,CP,True,,1,0,SL,m4,8,m,4,4,False,,99,0
2589,LHLF8_240325,37.13333333,3;1,,0,False,0,0,1,SH,m4,2,m,4,4,False,False,2,2
2590,LHS13_240325,47.26666667,3;11,,2,False,2,1,0,SH,m4,2,m,4,4,False,False,2,2
2591,LHM09_240325,35.36666667,2;11,,3,False,3,0,1,SH,m4,2,m,4,4,False,False,2,2
2592,LHW15_240325,39.0,3;3,,4,False,4,1,0,SH,m4,2,m,4,4,False,True,2,2
2593,TEL04_240327,37.96666667,3;1,,1,False,1,0,1,SH,m4,3,m,4,4,False,False,3,3
2594,TEMM02_240327,49.6,4;1,15,CP,True,,1,0,SH,m4,4,m,4,4,True,,4,4
2595,TEKJ05_240327,61.46666667,5;1,26,CP,True,,1,0,SH,m4,3,m,4,4,False,,3,3
2596,LHBT03_240328,47.43333333,3;11,4,3,False,3,1,1,SH,m4,4,m,4,4,True,False,4,4
2597,LHHMM07_240328,51.5,4;3,9,CP,True,,1,0,SH,m4,4,m,4,4,True,,4,4
2598,LHB17_240328,47.8,3;11,39,CP,True,,1,1,SH,m4,4,m,4,4,True,,4,4
2599,BFBM19_240402,52.8,4;4,8,2,False,2,1,0,SH,m4,2,m,4,4,False,False,2,2
2600,ACURF08_240405,47.23333333,3;11,2,1,False,1,1,1,SH,m4,2,m,4,4,False,False,2,2
2601,ACUHG14_240405,55.63333333,4;7,5,2,False,2,0,1,SH,m4,3,m,4,4,False,False,3,3
2602,ACUT19_240405,38.46666667,3;2,12,4,False,4,1,0,SH,m4,4,m,4,4,True,True,4,4
2603,ACUM37_240405,47.43333333,3;11,11,CP,True,,0,1,SH,m4,4,m,4,4,True,,4,4
2604,ACUJV12_240405,56.16666667,4;8,12,CP,True,,0,1,SH,m4,4,m,4,4,True,,4,4
2605,PDR18_240408,36.26666667,3;0,4,0,False,0,0,1,SH,m4,14,m,4,4,False,False,99,0
2606,PDCT09_240408,35.7,2;11,3,1,False,1,0,1,SH,m4,7,m,4,4,False,False,99,0
2607,PDNM28_240408,34.96666667,2;10,8,1,False,1,0,1,SH,m4,6,m,4,4,False,False,6,6
2608,PDIL11_240408,37.76666667,3;1,,2,False,2,0,1,SH,m4,2,m,4,4,False,False,2,2
2609,PDJ15_240408,47.6,3;11,,CP,True,,0,1,SH,m4,4,m,4,4,True,,4,4
2610,PDOW08_240408,46.33333333,3;10,20,CP,True,,0,1,SH,m4,2,m,4,4,False,,2,2
2611,ACOLL11_240409,43.16666667,3;7,4,2,False,2,1,1,SH,m4,8,m,4,4,False,False,99,0
2612,ACOJ10_240409,40.13333333,3;4,,3,False,3,0,1,SH,m4,2,m,4,4,False,False,2,2
2613,ACOOC14_240409,47.26666667,3;11,9,3,False,3,0,1,SH,m4,2,m,4,4,False,False,2,2
2614,ACOCH17_240409,47.26666667,3;11,12,3,False,3,0,1,SH,m4,2,m,4,4,False,False,2,2
2615,ACOBC08_240409,42.26666667,3;6,12,CP,True,,0,1,SH,m4,2,m,4,4,False,,2,2
2616,BFCS12_240410,44.76666667,3;8,16,3,False,3,1,1,SH,m4,4,m,4,4,True,False,4,4
2617,BFWT33_240410,51.8,4;3,10,CP,True,,1,0,SH,m4,4,m,4,4,True,,4,4
2618,GDTT10_240411,41.23333333,3;5,,1,False,1,1,0,SH,m4,2,m,4,4,False,False,2,2
2619,GDPW02_240411,34.73333333,2;10,,2,False,2,1,1,SH,m4,4,m,4,4,True,False,4,4
2620,GDRP07_240411,46.3,3;10,9,3,False,3,1,1,SH,m4,2,m,4,4,False,False,2,2
2621,GDSB08_240411,40.1,3;4,14,3,False,3,1,0,SH,m4,2,m,4,4,False,False,2,2
2622,GDFK12_240411,52.86666667,4;4,7,3,False,3,1,0,SH,m4,2,m,4,4,False,False,2,2
2623,GDMS11_240411,38.16666667,3;2,4,3,False,3,1,1,SH,m4,2,m,4,4,False,False,2,2
2624,GDHW03_240411,54.16666667,4;6,10,4,False,4,1,1,SH,m4,2,m,4,4,False,True,2,2
2625,GDL05_240411,43.23333333,3;7,12,CP,True,,0,1,SH,m4,3,m,4,4,False,,3,3
2626,ACOM13_240412,54.33333333,4;6,12,3,False,3,1,1,SH,m4,2,m,4,4,False,False,2,2
2627,ACOCG07_240412,49.36666667,4;1,14,CP,True,,1,0,SH,m4,2,m,4,4,False,,2,2
2628,BBL02_240722,36.76666667,3;0,10,3,False,3,1,0,SL,m4,2,m,4,4,False,False,2,2
2629,BBKH09_240722,31.5,2;7,,4,False,4,1,0,SL,m4,2,m,4,4,False,True,2,2
2630,BBOI05_240722,53.5,4;5,9,CP,True,,0,1,SL,m4,8,m,4,4,False,,99,0
2631,MOC2MB15_240729,58.03333333,4;10,,CP,True,,0,0,SL,m4,2,m,4,4,False,,2,2
2632,KAAA04_240826,57.63333333,4;9,,CP,True,,0,1,SL,m4,3,m,4,4,False,,3,3
2633,KAJC03_240826,48.46666667,4;0,,0,False,0,1,0,SL,m4,20,m,4,4,False,False,99,0
2634,PVBB01_241021,47.8,3;11,9,2,False,2,1,0,SH,m4,2,m,4,4,False,False,2,2
2635,FLLP01_20250107,57.6,4;9,29,CP,True,,1,1,SH,m4,2,m,4,4,False,,2,2
2636,FLLE02_20250107,55.16666667,4;7,20,CP,True,,1,0,SH,m4,8,m,4,4,False,,99,0
2637,FLLD03_20250107,42.56666667,3;6,14,CP,True,,0,0,SH,m4,4,m,4,4,True,,4,4
2638,FLLM04_20250107,47.1,3;11,11,2,False,2,1,0,SH,m4,2,m,4,4,False,False,2,2
2639,FLLJ05_20250107,49.36666667,4;1,17,CP,True,,0,0,SH,m4,4,m,4,4,True,,4,4
2640,ISEJ5_230320,31.33333333,2;7,9,2,False,2,0,0,SH,m5,2,m,5,2,True,True,2,2
2641,PDBR7_230321,46.53333333,3;10,13,2,False,2,1,1,SH,m5,2,m,5,2,True,True,2,2
2642,PDSN3_230321,36.4,3;0,5,3,False,3,0,0,SH,m5,1,m,5,2,False,True,1,1
2643,PDFB8_230321,45.93333333,3;9,29,CP,True,,0,0,SH,m5,2,m,5,2,True,,2,2
2644,PDKB12_230321,56.56666667,4;8,12,CP,True,,0,1,SH,m5,2,m,5,2,True,,2,2
2645,PDBN17_230321,52.8,4;4,28,CP,True,,1,0,SH,m5,2,m,5,2,True,,2,2
2646,PDAB2_230323,36.03333333,3;0,4,2,False,2,0,0,SH,m5,1,m,5,2,False,True,1,1
2647,PDC9_230323,42.46666667,3;6,10,4,False,4,0,0,SH,m5,8,m,5,2,False,True,99,0
2648,PDLO10_230323,50.63333333,4;2,11,CP,True,,0,1,SH,m5,2,m,5,2,True,,2,2
2649,PDA15_230323,55.33333333,4;7,12,CP,True,,1,0,SH,m5,2,m,5,2,True,,2,2
2650,ACUOS1_230324,39.16666667,3;3,4,2,False,2,0,0,SH,m5,2,m,5,2,True,True,2,2
2651,ACUJ13_230324,43.8,3;7,13,3,False,3,1,1,SH,m5,2,m,5,2,True,True,2,2
2652,ACUEJ5_230324,45.26666667,3;9,3,4,False,4,0,0,SH,m5,1,m,5,2,False,True,1,1
2653,ACUEW15_230324,46.36666667,3;10,17,CP,True,,1,0,SH,m5,2,m,5,2,True,,2,2
2654,ACUOY10_230324,53.8,4;5,49,CP,True,,0,1,SH,m5,2,m,5,2,True,,2,2
2655,ACOCW3_230328,57.16666667,4;9,10,CP,True,,0,0,UM,m5,2,m,5,2,True,,2,2
2656,ACOED15_230328,59.13333333,4;11,59,CP,True,,1,1,UM,m5,2,m,5,2,True,,2,2
2657,FCRK14_230330,49.4,4;1,10,3,False,3,0,0,UM,m5,3,m,5,2,False,True,3,3
2658,GDNW2_230331,36.73333333,3;0,,2,False,2,1,1,UM,m5,2,m,5,2,True,True,2,2
2659,UCVL4_230530,65.7,5;5,25,CP,True,,1,1,SH,m5,2,m,5,2,True,,2,2
2660,FLML01_230713,48.23,4;0,10,2,False,2,0,0,LZ,m5,3,m,5,2,False,True,3,3
2661,FLMM02_230713,42.26,3;6,13,3,False,3,0,0,LZ,m5,1,m,5,2,False,True,1,1
2662,FLE03_230713,67.33,5;7,100,CP,True,,0,0,LZ,m5,2,m,5,2,True,,2,2
2663,FLD01_230720,31.3,2;7,9,2,False,2,0,0,LZ,m5,2,m,5,2,True,True,2,2
2664,FLEB01_230722,69.06,5;9,26,CP,True,,1,1,LZ,m5,2,m,5,2,True,,2,2
2665,FLHM02_230722,83.2,6;11,40,CP,True,,0,0,LZ,m5,2,m,5,2,True,,2,2
